product_id,location_id,day_date,available_stock
SKU-1007,101,2026-04-17,27
SKU-1007,102,2026-04-17,5
SKU-1007,103,2026-04-17,14
SKU-1007,104,2026-04-17,7
SKU-1007,105,2026-04-17,15
SKU-1007,106,2026-04-17,5
SKU-1008,47,2026-04-17,163
SKU-1008,101,2026-04-17,26
SKU-1008,102,2026-04-17,7
SKU-1008,103,2026-04-17,5
SKU-1008,104,2026-04-17,16
SKU-1008,105,2026-04-17,3
SKU-1008,106,2026-04-17,11
SKU-1009,47,2026-04-17,108
SKU-1009,101,2026-04-17,26
SKU-1009,102,2026-04-17,5
SKU-1009,103,2026-04-17,14
SKU-1009,104,2026-04-17,14
SKU-1009,105,2026-04-17,14
SKU-1009,106,2026-04-17,15
SKU-1010,47,2026-04-17,116
SKU-1010,101,2026-04-17,27
SKU-1010,102,2026-04-17,7
SKU-1010,103,2026-04-17,7
SKU-1010,104,2026-04-17,11
SKU-1010,105,2026-04-17,13
SKU-1010,106,2026-04-17,8
SKU-1011,47,2026-04-17,103
SKU-1011,101,2026-04-17,25
SKU-1011,102,2026-04-17,8
SKU-1011,103,2026-04-17,9
SKU-1011,104,2026-04-17,4
SKU-1011,105,2026-04-17,3
SKU-1011,106,2026-04-17,6
SKU-1012,47,2026-04-17,53
SKU-1012,101,2026-04-17,12
SKU-1012,102,2026-04-17,13
SKU-1012,103,2026-04-17,4
SKU-1012,104,2026-04-17,16
SKU-1012,105,2026-04-17,13
SKU-1012,106,2026-04-17,7
SKU-1013,47,2026-04-17,183
SKU-1013,101,2026-04-17,7
SKU-1013,102,2026-04-17,1
SKU-1013,103,2026-04-17,3
SKU-1013,104,2026-04-17,3
SKU-1013,105,2026-04-17,3
SKU-1013,106,2026-04-17,5
SKU-1014,47,2026-04-17,116
SKU-1014,101,2026-04-17,6
SKU-1014,102,2026-04-17,7
SKU-1014,103,2026-04-17,12
SKU-1014,104,2026-04-17,1
SKU-1014,105,2026-04-17,3
SKU-1014,106,2026-04-17,6
SKU-1015,47,2026-04-17,90
SKU-1015,101,2026-04-17,4
SKU-1015,102,2026-04-17,3
SKU-1015,103,2026-04-17,8
SKU-1015,104,2026-04-17,0
SKU-1015,105,2026-04-17,2
SKU-1015,106,2026-04-17,10
SKU-1016,47,2026-04-17,96
SKU-1016,101,2026-04-17,7
SKU-1016,102,2026-04-17,14
SKU-1016,103,2026-04-17,9
SKU-1016,104,2026-04-17,1
SKU-1016,105,2026-04-17,3
SKU-1016,106,2026-04-17,8
SKU-1017,47,2026-04-17,62
SKU-1017,101,2026-04-17,10
SKU-1017,102,2026-04-17,3
SKU-1017,103,2026-04-17,8
SKU-1017,104,2026-04-17,6
SKU-1017,105,2026-04-17,1
SKU-1017,106,2026-04-17,15
SKU-1018,47,2026-04-17,127
SKU-1018,101,2026-04-17,9
SKU-1018,102,2026-04-17,7
SKU-1018,103,2026-04-17,12
SKU-1018,104,2026-04-17,11
SKU-1018,105,2026-04-17,2
SKU-1018,106,2026-04-17,3
SKU-1019,47,2026-04-17,74
SKU-1019,101,2026-04-17,15
SKU-1019,102,2026-04-17,10
SKU-1019,103,2026-04-17,11
SKU-1019,104,2026-04-17,7
SKU-1019,105,2026-04-17,7
SKU-1019,106,2026-04-17,9
SKU-1020,47,2026-04-17,156
SKU-1020,101,2026-04-17,7
SKU-1020,102,2026-04-17,13
SKU-1020,103,2026-04-17,7
SKU-1020,104,2026-04-17,1
SKU-1020,105,2026-04-17,2
SKU-1020,106,2026-04-17,6
SKU-1021,47,2026-04-17,85
SKU-1021,101,2026-04-17,11
SKU-1021,102,2026-04-17,10
SKU-1021,103,2026-04-17,4
SKU-1021,104,2026-04-17,13
SKU-1021,105,2026-04-17,5
SKU-1021,106,2026-04-17,5
SKU-1022,47,2026-04-17,73
SKU-1022,101,2026-04-17,8
SKU-1022,102,2026-04-17,17
SKU-1022,103,2026-04-17,2
SKU-1022,104,2026-04-17,14
SKU-1022,105,2026-04-17,4
SKU-1022,106,2026-04-17,8
SKU-1023,47,2026-04-17,147
SKU-1023,101,2026-04-17,5
SKU-1023,102,2026-04-17,5
SKU-1023,103,2026-04-17,10
SKU-1023,104,2026-04-17,15
SKU-1023,105,2026-04-17,9
SKU-1023,106,2026-04-17,10
SKU-1024,47,2026-04-17,113
SKU-1024,101,2026-04-17,6
SKU-1024,102,2026-04-17,6
SKU-1024,103,2026-04-17,8
SKU-1024,104,2026-04-17,14
SKU-1024,105,2026-04-17,8
SKU-1024,106,2026-04-17,15
SKU-1025,47,2026-04-17,74
SKU-1025,101,2026-04-17,12
SKU-1025,102,2026-04-17,7
SKU-1025,103,2026-04-17,10
SKU-1025,104,2026-04-17,7
SKU-1025,105,2026-04-17,11
SKU-1025,106,2026-04-17,9
SKU-1026,47,2026-04-17,144
SKU-1026,101,2026-04-17,9
SKU-1026,102,2026-04-17,14
SKU-1026,103,2026-04-17,7
SKU-1026,104,2026-04-17,16
SKU-1026,105,2026-04-17,12
SKU-1026,106,2026-04-17,7
SKU-1027,47,2026-04-17,160
SKU-1027,101,2026-04-17,10
SKU-1027,102,2026-04-17,5
SKU-1027,103,2026-04-17,14
SKU-1027,104,2026-04-17,6
SKU-1027,105,2026-04-17,5
SKU-1027,106,2026-04-17,12
SKU-1028,47,2026-04-17,183
SKU-1028,101,2026-04-17,10
SKU-1028,102,2026-04-17,3
SKU-1028,103,2026-04-17,14
SKU-1028,104,2026-04-17,5
SKU-1028,105,2026-04-17,9
SKU-1028,106,2026-04-17,2
SKU-1029,47,2026-04-17,198
SKU-1029,101,2026-04-17,0
SKU-1029,102,2026-04-17,5
SKU-1029,103,2026-04-17,13
SKU-1029,104,2026-04-17,4
SKU-1029,105,2026-04-17,9
SKU-1029,106,2026-04-17,7
SKU-1030,47,2026-04-17,194
SKU-1030,101,2026-04-17,4
SKU-1030,102,2026-04-17,9
SKU-1030,103,2026-04-17,1
SKU-1030,104,2026-04-17,11
SKU-1030,105,2026-04-17,4
SKU-1030,106,2026-04-17,11
SKU-1031,47,2026-04-17,162
SKU-1031,101,2026-04-17,2
SKU-1031,102,2026-04-17,8
SKU-1031,103,2026-04-17,12
SKU-1031,104,2026-04-17,9
SKU-1031,105,2026-04-17,14
SKU-1031,106,2026-04-17,13
SKU-1032,47,2026-04-17,98
SKU-1032,101,2026-04-17,4
SKU-1032,102,2026-04-17,11
SKU-1032,103,2026-04-17,7
SKU-1032,104,2026-04-17,13
SKU-1032,105,2026-04-17,5
SKU-1032,106,2026-04-17,3
SKU-1033,47,2026-04-17,104
SKU-1033,101,2026-04-17,3
SKU-1033,102,2026-04-17,10
SKU-1033,103,2026-04-17,13
SKU-1033,104,2026-04-17,8
SKU-1033,105,2026-04-17,3
SKU-1033,106,2026-04-17,6
SKU-1034,47,2026-04-17,106
SKU-1034,101,2026-04-17,9
SKU-1034,102,2026-04-17,1
SKU-1034,103,2026-04-17,9
SKU-1034,104,2026-04-17,12
SKU-1034,105,2026-04-17,7
SKU-1034,106,2026-04-17,0
SKU-1035,47,2026-04-17,133
SKU-1035,101,2026-04-17,13
SKU-1035,102,2026-04-17,3
SKU-1035,103,2026-04-17,6
SKU-1035,104,2026-04-17,7
SKU-1035,105,2026-04-17,15
SKU-1035,106,2026-04-17,12
SKU-1036,47,2026-04-17,129
SKU-1036,101,2026-04-17,1
SKU-1036,102,2026-04-17,17
SKU-1036,103,2026-04-17,10
SKU-1036,104,2026-04-17,14
SKU-1036,105,2026-04-17,17
SKU-1036,106,2026-04-17,15
SKU-1037,47,2026-04-17,71
SKU-1037,101,2026-04-17,3
SKU-1037,102,2026-04-17,14
SKU-1037,103,2026-04-17,13
SKU-1037,104,2026-04-17,9
SKU-1037,105,2026-04-17,15
SKU-1037,106,2026-04-17,16
SKU-1038,47,2026-04-17,80
SKU-1038,101,2026-04-17,5
SKU-1038,102,2026-04-17,9
SKU-1038,103,2026-04-17,17
SKU-1038,104,2026-04-17,13
SKU-1038,105,2026-04-17,9
SKU-1038,106,2026-04-17,11
SKU-1039,47,2026-04-17,170
SKU-1039,101,2026-04-17,12
SKU-1039,102,2026-04-17,6
SKU-1039,103,2026-04-17,11
SKU-1039,104,2026-04-17,10
SKU-1039,105,2026-04-17,11
SKU-1039,106,2026-04-17,15
SKU-1040,47,2026-04-17,129
SKU-1040,101,2026-04-17,11
SKU-1040,102,2026-04-17,7
SKU-1040,103,2026-04-17,13
SKU-1040,104,2026-04-17,8
SKU-1040,105,2026-04-17,8
SKU-1040,106,2026-04-17,9
SKU-1041,47,2026-04-17,95
SKU-1041,101,2026-04-17,10
SKU-1041,102,2026-04-17,4
SKU-1041,103,2026-04-17,7
SKU-1041,104,2026-04-17,12
SKU-1041,105,2026-04-17,9
SKU-1041,106,2026-04-17,4
SKU-1042,47,2026-04-17,62
SKU-1042,101,2026-04-17,9
SKU-1042,102,2026-04-17,9
SKU-1042,103,2026-04-17,13
SKU-1042,104,2026-04-17,10
SKU-1042,105,2026-04-17,7
SKU-1042,106,2026-04-17,16
SKU-1043,47,2026-04-17,197
SKU-1043,101,2026-04-17,10
SKU-1043,102,2026-04-17,14
SKU-1043,103,2026-04-17,15
SKU-1043,104,2026-04-17,9
SKU-1043,105,2026-04-17,13
SKU-1043,106,2026-04-17,4
SKU-1044,47,2026-04-17,98
SKU-1044,101,2026-04-17,5
SKU-1044,102,2026-04-17,4
SKU-1044,103,2026-04-17,12
SKU-1044,104,2026-04-17,1
SKU-1044,105,2026-04-17,9
SKU-1044,106,2026-04-17,13
SKU-1045,47,2026-04-17,140
SKU-1045,101,2026-04-17,11
SKU-1045,102,2026-04-17,6
SKU-1045,103,2026-04-17,7
SKU-1045,104,2026-04-17,15
SKU-1045,105,2026-04-17,14
SKU-1045,106,2026-04-17,12
SKU-1046,47,2026-04-17,51
SKU-1046,101,2026-04-17,14
SKU-1046,102,2026-04-17,5
SKU-1046,103,2026-04-17,8
SKU-1046,104,2026-04-17,12
SKU-1046,105,2026-04-17,14
SKU-1046,106,2026-04-17,10
SKU-1047,47,2026-04-17,180
SKU-1047,101,2026-04-17,11
SKU-1047,102,2026-04-17,13
SKU-1047,103,2026-04-17,13
SKU-1047,104,2026-04-17,13
SKU-1047,105,2026-04-17,10
SKU-1047,106,2026-04-17,4
SKU-1048,47,2026-04-17,181
SKU-1048,101,2026-04-17,6
SKU-1048,102,2026-04-17,1
SKU-1048,103,2026-04-17,11
SKU-1048,104,2026-04-17,1
SKU-1048,105,2026-04-17,4
SKU-1048,106,2026-04-17,12
SKU-1049,47,2026-04-17,77
SKU-1049,101,2026-04-17,4
SKU-1049,102,2026-04-17,1
SKU-1049,103,2026-04-17,3
SKU-1049,104,2026-04-17,9
SKU-1049,105,2026-04-17,13
SKU-1049,106,2026-04-17,11
SKU-1050,47,2026-04-17,81
SKU-1050,101,2026-04-17,15
SKU-1050,102,2026-04-17,9
SKU-1050,103,2026-04-17,11
SKU-1050,104,2026-04-17,10
SKU-1050,105,2026-04-17,5
SKU-1050,106,2026-04-17,14
SKU-1001,47,2026-04-18,130
SKU-1001,101,2026-04-18,12
SKU-1001,102,2026-04-18,16
SKU-1001,103,2026-04-18,13
SKU-1001,104,2026-04-18,3
SKU-1001,105,2026-04-18,14
SKU-1001,106,2026-04-18,7
SKU-1002,47,2026-04-18,59
SKU-1002,101,2026-04-18,9
SKU-1002,102,2026-04-18,7
SKU-1002,103,2026-04-18,12
SKU-1002,104,2026-04-18,4
SKU-1002,105,2026-04-18,8
SKU-1002,106,2026-04-18,11
SKU-1003,47,2026-04-18,124
SKU-1003,101,2026-04-18,14
SKU-1003,102,2026-04-18,10
SKU-1003,103,2026-04-18,12
SKU-1003,104,2026-04-18,10
SKU-1003,105,2026-04-18,14
SKU-1003,106,2026-04-18,11
SKU-1004,47,2026-04-18,92
SKU-1004,101,2026-04-18,11
SKU-1004,102,2026-04-18,17
SKU-1004,103,2026-04-18,17
SKU-1004,104,2026-04-18,16
SKU-1004,105,2026-04-18,7
SKU-1004,106,2026-04-18,5
SKU-1005,47,2026-04-18,55
SKU-1005,101,2026-04-18,16
SKU-1005,102,2026-04-18,5
SKU-1005,103,2026-04-18,11
SKU-1005,104,2026-04-18,2
SKU-1005,105,2026-04-18,9
SKU-1005,106,2026-04-18,8
SKU-1006,47,2026-04-18,173
SKU-1006,101,2026-04-18,26
SKU-1006,102,2026-04-18,13
SKU-1006,103,2026-04-18,16
SKU-1006,104,2026-04-18,6
SKU-1006,105,2026-04-18,5
SKU-1006,106,2026-04-18,4
SKU-1007,47,2026-04-18,143
SKU-1007,101,2026-04-18,27
SKU-1007,102,2026-04-18,15
SKU-1007,103,2026-04-18,16
SKU-1007,104,2026-04-18,9
SKU-1007,105,2026-04-18,7
SKU-1007,106,2026-04-18,7
SKU-1008,47,2026-04-18,86
SKU-1008,101,2026-04-18,27
SKU-1008,102,2026-04-18,14
SKU-1008,103,2026-04-18,15
SKU-1008,104,2026-04-18,6
SKU-1008,105,2026-04-18,11
SKU-1008,106,2026-04-18,9
SKU-1009,47,2026-04-18,170
SKU-1009,101,2026-04-18,24
SKU-1009,102,2026-04-18,5
SKU-1009,103,2026-04-18,5
SKU-1009,104,2026-04-18,6
SKU-1009,105,2026-04-18,7
SKU-1009,106,2026-04-18,2
SKU-1010,47,2026-04-18,173
SKU-1010,101,2026-04-18,27
SKU-1010,102,2026-04-18,3
SKU-1010,103,2026-04-18,1
SKU-1010,104,2026-04-18,4
SKU-1010,105,2026-04-18,7
SKU-1010,106,2026-04-18,6
SKU-1011,47,2026-04-18,74
SKU-1011,101,2026-04-18,25
SKU-1011,102,2026-04-18,14
SKU-1011,103,2026-04-18,2
SKU-1011,104,2026-04-18,4
SKU-1011,105,2026-04-18,13
SKU-1011,106,2026-04-18,13
SKU-1012,47,2026-04-18,71
SKU-1012,101,2026-04-18,11
SKU-1012,102,2026-04-18,0
SKU-1012,103,2026-04-18,2
SKU-1012,104,2026-04-18,7
SKU-1012,105,2026-04-18,3
SKU-1012,106,2026-04-18,9
SKU-1013,47,2026-04-18,56
SKU-1013,101,2026-04-18,9
SKU-1013,102,2026-04-18,10
SKU-1013,103,2026-04-18,8
SKU-1013,104,2026-04-18,1
SKU-1013,105,2026-04-18,9
SKU-1013,106,2026-04-18,8
SKU-1014,47,2026-04-18,58
SKU-1014,101,2026-04-18,6
SKU-1014,102,2026-04-18,5
SKU-1014,103,2026-04-18,15
SKU-1014,104,2026-04-18,0
SKU-1014,105,2026-04-18,4
SKU-1014,106,2026-04-18,5
SKU-1015,47,2026-04-18,108
SKU-1015,101,2026-04-18,14
SKU-1015,102,2026-04-18,11
SKU-1015,103,2026-04-18,2
SKU-1015,104,2026-04-18,4
SKU-1015,105,2026-04-18,2
SKU-1015,106,2026-04-18,8
SKU-1016,47,2026-04-18,109
SKU-1016,101,2026-04-18,14
SKU-1016,102,2026-04-18,8
SKU-1016,103,2026-04-18,2
SKU-1016,104,2026-04-18,4
SKU-1016,105,2026-04-18,3
SKU-1016,106,2026-04-18,14
SKU-1017,47,2026-04-18,196
SKU-1017,101,2026-04-18,3
SKU-1017,102,2026-04-18,13
SKU-1017,103,2026-04-18,15
SKU-1017,104,2026-04-18,6
SKU-1017,105,2026-04-18,13
SKU-1017,106,2026-04-18,9
SKU-1018,47,2026-04-18,167
SKU-1018,101,2026-04-18,2
SKU-1018,102,2026-04-18,16
SKU-1018,103,2026-04-18,1
SKU-1018,104,2026-04-18,10
SKU-1018,105,2026-04-18,8
SKU-1018,106,2026-04-18,5
SKU-1019,47,2026-04-18,144
SKU-1019,101,2026-04-18,15
SKU-1019,102,2026-04-18,1
SKU-1019,103,2026-04-18,14
SKU-1019,104,2026-04-18,2
SKU-1019,105,2026-04-18,3
SKU-1019,106,2026-04-18,11
SKU-1020,47,2026-04-18,159
SKU-1020,101,2026-04-18,3
SKU-1020,102,2026-04-18,3
SKU-1020,103,2026-04-18,2
SKU-1020,104,2026-04-18,10
SKU-1020,105,2026-04-18,10
SKU-1020,106,2026-04-18,12
SKU-1021,47,2026-04-18,118
SKU-1021,101,2026-04-18,15
SKU-1021,102,2026-04-18,14
SKU-1021,103,2026-04-18,12
SKU-1021,104,2026-04-18,15
SKU-1021,105,2026-04-18,7
SKU-1021,106,2026-04-18,4
SKU-1022,47,2026-04-18,180
SKU-1022,101,2026-04-18,3
SKU-1022,102,2026-04-18,3
SKU-1022,103,2026-04-18,4
SKU-1022,104,2026-04-18,1
SKU-1022,105,2026-04-18,5
SKU-1022,106,2026-04-18,7
SKU-1023,47,2026-04-18,119
SKU-1023,101,2026-04-18,4
SKU-1023,102,2026-04-18,3
SKU-1023,103,2026-04-18,13
SKU-1023,104,2026-04-18,4
SKU-1023,105,2026-04-18,11
SKU-1023,106,2026-04-18,3
SKU-1024,47,2026-04-18,180
SKU-1024,101,2026-04-18,15
SKU-1024,102,2026-04-18,3
SKU-1024,103,2026-04-18,6
SKU-1024,104,2026-04-18,10
SKU-1024,105,2026-04-18,13
SKU-1024,106,2026-04-18,2
SKU-1025,47,2026-04-18,64
SKU-1025,101,2026-04-18,9
SKU-1025,102,2026-04-18,12
SKU-1025,103,2026-04-18,6
SKU-1025,104,2026-04-18,10
SKU-1025,105,2026-04-18,10
SKU-1025,106,2026-04-18,5
SKU-1026,47,2026-04-18,117
SKU-1026,101,2026-04-18,13
SKU-1026,102,2026-04-18,6
SKU-1026,103,2026-04-18,9
SKU-1026,104,2026-04-18,17
SKU-1026,105,2026-04-18,10
SKU-1026,106,2026-04-18,5
SKU-1027,47,2026-04-18,143
SKU-1027,101,2026-04-18,15
SKU-1027,102,2026-04-18,5
SKU-1027,103,2026-04-18,7
SKU-1027,104,2026-04-18,6
SKU-1027,105,2026-04-18,14
SKU-1027,106,2026-04-18,6
SKU-1028,47,2026-04-18,157
SKU-1028,101,2026-04-18,10
SKU-1028,102,2026-04-18,11
SKU-1028,103,2026-04-18,7
SKU-1028,104,2026-04-18,1
SKU-1028,105,2026-04-18,2
SKU-1028,106,2026-04-18,6
SKU-1029,47,2026-04-18,166
SKU-1029,101,2026-04-18,9
SKU-1029,102,2026-04-18,2
SKU-1029,103,2026-04-18,7
SKU-1029,104,2026-04-18,12
SKU-1029,105,2026-04-18,14
SKU-1029,106,2026-04-18,1
SKU-1030,47,2026-04-18,97
SKU-1030,101,2026-04-18,5
SKU-1030,102,2026-04-18,8
SKU-1030,103,2026-04-18,13
SKU-1030,104,2026-04-18,15
SKU-1030,105,2026-04-18,10
SKU-1030,106,2026-04-18,17
SKU-1031,47,2026-04-18,146
SKU-1031,101,2026-04-18,7
SKU-1031,102,2026-04-18,10
SKU-1031,103,2026-04-18,6
SKU-1031,104,2026-04-18,5
SKU-1031,105,2026-04-18,14
SKU-1031,106,2026-04-18,3
SKU-1032,47,2026-04-18,66
SKU-1032,101,2026-04-18,4
SKU-1032,102,2026-04-18,9
SKU-1032,103,2026-04-18,8
SKU-1032,104,2026-04-18,5
SKU-1032,105,2026-04-18,12
SKU-1032,106,2026-04-18,7
SKU-1033,47,2026-04-18,53
SKU-1033,101,2026-04-18,12
SKU-1033,102,2026-04-18,7
SKU-1033,103,2026-04-18,12
SKU-1033,104,2026-04-18,5
SKU-1033,105,2026-04-18,16
SKU-1033,106,2026-04-18,12
SKU-1034,47,2026-04-18,129
SKU-1034,101,2026-04-18,2
SKU-1034,102,2026-04-18,10
SKU-1034,103,2026-04-18,2
SKU-1034,104,2026-04-18,12
SKU-1034,105,2026-04-18,9
SKU-1034,106,2026-04-18,7
SKU-1035,47,2026-04-18,149
SKU-1035,101,2026-04-18,9
SKU-1035,102,2026-04-18,12
SKU-1035,103,2026-04-18,13
SKU-1035,104,2026-04-18,13
SKU-1035,105,2026-04-18,7
SKU-1035,106,2026-04-18,11
SKU-1036,47,2026-04-18,179
SKU-1036,101,2026-04-18,4
SKU-1036,102,2026-04-18,4
SKU-1036,103,2026-04-18,16
SKU-1036,104,2026-04-18,10
SKU-1036,105,2026-04-18,13
SKU-1036,106,2026-04-18,6
SKU-1037,47,2026-04-18,159
SKU-1037,101,2026-04-18,11
SKU-1037,102,2026-04-18,3
SKU-1037,103,2026-04-18,4
SKU-1037,104,2026-04-18,12
SKU-1037,105,2026-04-18,4
SKU-1037,106,2026-04-18,6
SKU-1038,47,2026-04-18,58
SKU-1038,101,2026-04-18,6
SKU-1038,102,2026-04-18,10
SKU-1038,103,2026-04-18,8
SKU-1038,104,2026-04-18,9
SKU-1038,105,2026-04-18,5
SKU-1038,106,2026-04-18,5
SKU-1039,47,2026-04-18,57
SKU-1039,101,2026-04-18,4
SKU-1039,102,2026-04-18,7
SKU-1039,103,2026-04-18,3
SKU-1039,104,2026-04-18,4
SKU-1039,105,2026-04-18,2
SKU-1039,106,2026-04-18,13
SKU-1040,47,2026-04-18,188
SKU-1040,101,2026-04-18,2
SKU-1040,102,2026-04-18,8
SKU-1040,103,2026-04-18,13
SKU-1040,104,2026-04-18,8
SKU-1040,105,2026-04-18,7
SKU-1040,106,2026-04-18,8
SKU-1041,47,2026-04-18,121
SKU-1041,101,2026-04-18,3
SKU-1041,102,2026-04-18,10
SKU-1041,103,2026-04-18,8
SKU-1041,104,2026-04-18,8
SKU-1041,105,2026-04-18,12
SKU-1041,106,2026-04-18,9
SKU-1042,47,2026-04-18,195
SKU-1042,101,2026-04-18,8
SKU-1042,102,2026-04-18,11
SKU-1042,103,2026-04-18,11
SKU-1042,104,2026-04-18,5
SKU-1042,105,2026-04-18,6
SKU-1042,106,2026-04-18,15
SKU-1043,47,2026-04-18,172
SKU-1043,101,2026-04-18,6
SKU-1043,102,2026-04-18,7
SKU-1043,103,2026-04-18,11
SKU-1043,104,2026-04-18,9
SKU-1043,105,2026-04-18,11
SKU-1043,106,2026-04-18,5
SKU-1044,47,2026-04-18,91
SKU-1044,101,2026-04-18,11
SKU-1044,102,2026-04-18,4
SKU-1044,103,2026-04-18,12
SKU-1044,104,2026-04-18,12
SKU-1044,105,2026-04-18,9
SKU-1044,106,2026-04-18,9
SKU-1045,47,2026-04-18,146
SKU-1045,101,2026-04-18,5
SKU-1045,102,2026-04-18,7
SKU-1045,103,2026-04-18,5
SKU-1045,104,2026-04-18,14
SKU-1045,105,2026-04-18,7
SKU-1045,106,2026-04-18,8
SKU-1046,47,2026-04-18,164
SKU-1046,101,2026-04-18,11
SKU-1046,102,2026-04-18,15
SKU-1046,103,2026-04-18,14
SKU-1046,104,2026-04-18,12
SKU-1046,105,2026-04-18,4
SKU-1046,106,2026-04-18,13
SKU-1047,47,2026-04-18,93
SKU-1047,101,2026-04-18,6
SKU-1047,102,2026-04-18,17
SKU-1047,103,2026-04-18,7
SKU-1047,104,2026-04-18,12
SKU-1047,105,2026-04-18,8
SKU-1047,106,2026-04-18,14
SKU-1048,47,2026-04-18,146
SKU-1048,101,2026-04-18,14
SKU-1048,102,2026-04-18,7
SKU-1048,103,2026-04-18,8
SKU-1048,104,2026-04-18,13
SKU-1048,105,2026-04-18,5
SKU-1048,106,2026-04-18,6
SKU-1049,47,2026-04-18,179
SKU-1049,101,2026-04-18,2
SKU-1049,102,2026-04-18,17
SKU-1049,103,2026-04-18,4
SKU-1049,104,2026-04-18,10
SKU-1049,105,2026-04-18,5
SKU-1049,106,2026-04-18,10
SKU-1050,47,2026-04-18,168
SKU-1050,101,2026-04-18,8
SKU-1050,102,2026-04-18,4
SKU-1050,103,2026-04-18,6
SKU-1050,104,2026-04-18,2
SKU-1050,105,2026-04-18,7
SKU-1050,106,2026-04-18,11
SKU-1001,47,2026-04-19,198
SKU-1001,101,2026-04-19,5
SKU-1001,102,2026-04-19,4
SKU-1001,103,2026-04-19,2
SKU-1001,104,2026-04-19,6
SKU-1001,105,2026-04-19,13
SKU-1001,106,2026-04-19,2
SKU-1002,47,2026-04-19,65
SKU-1002,101,2026-04-19,6
SKU-1002,102,2026-04-19,15
SKU-1002,103,2026-04-19,8
SKU-1002,104,2026-04-19,5
SKU-1002,105,2026-04-19,14
SKU-1002,106,2026-04-19,5
SKU-1003,47,2026-04-19,69
SKU-1003,101,2026-04-19,15
SKU-1003,102,2026-04-19,11
SKU-1003,103,2026-04-19,14
SKU-1003,104,2026-04-19,13
SKU-1003,105,2026-04-19,8
SKU-1003,106,2026-04-19,2
SKU-1004,47,2026-04-19,152
SKU-1004,101,2026-04-19,0
SKU-1004,102,2026-04-19,8
SKU-1004,103,2026-04-19,2
SKU-1004,104,2026-04-19,5
SKU-1004,105,2026-04-19,10
SKU-1004,106,2026-04-19,5
SKU-1005,47,2026-04-19,123
SKU-1005,101,2026-04-19,15
SKU-1005,102,2026-04-19,13
SKU-1005,103,2026-04-19,11
SKU-1005,104,2026-04-19,14
SKU-1005,105,2026-04-19,12
SKU-1005,106,2026-04-19,0
SKU-1006,47,2026-04-19,196
SKU-1006,101,2026-04-19,26
SKU-1006,102,2026-04-19,5
SKU-1006,103,2026-04-19,15
SKU-1006,104,2026-04-19,13
SKU-1006,105,2026-04-19,7
SKU-1006,106,2026-04-19,5
SKU-1007,47,2026-04-19,176
SKU-1007,101,2026-04-19,26
SKU-1007,102,2026-04-19,14
SKU-1007,103,2026-04-19,7
SKU-1007,104,2026-04-19,14
SKU-1007,105,2026-04-19,7
SKU-1007,106,2026-04-19,3
SKU-1008,47,2026-04-19,183
SKU-1008,101,2026-04-19,24
SKU-1008,102,2026-04-19,7
SKU-1008,103,2026-04-19,5
SKU-1008,104,2026-04-19,7
SKU-1008,105,2026-04-19,8
SKU-1008,106,2026-04-19,5
SKU-1009,47,2026-04-19,126
SKU-1009,101,2026-04-19,26
SKU-1009,102,2026-04-19,9
SKU-1009,103,2026-04-19,13
SKU-1009,104,2026-04-19,11
SKU-1009,105,2026-04-19,9
SKU-1009,106,2026-04-19,6
SKU-1010,47,2026-04-19,101
SKU-1010,101,2026-04-19,25
SKU-1010,102,2026-04-19,4
SKU-1010,103,2026-04-19,4
SKU-1010,104,2026-04-19,10
SKU-1010,105,2026-04-19,9
SKU-1010,106,2026-04-19,5
SKU-1011,47,2026-04-19,199
SKU-1011,101,2026-04-19,24
SKU-1011,102,2026-04-19,7
SKU-1011,103,2026-04-19,11
SKU-1011,104,2026-04-19,15
SKU-1011,105,2026-04-19,10
SKU-1011,106,2026-04-19,4
SKU-1012,47,2026-04-19,195
SKU-1012,101,2026-04-19,10
SKU-1012,102,2026-04-19,13
SKU-1012,103,2026-04-19,8
SKU-1012,104,2026-04-19,4
SKU-1012,105,2026-04-19,9
SKU-1012,106,2026-04-19,14
SKU-1013,47,2026-04-19,131
SKU-1013,101,2026-04-19,14
SKU-1013,102,2026-04-19,4
SKU-1013,103,2026-04-19,8
SKU-1013,104,2026-04-19,2
SKU-1013,105,2026-04-19,5
SKU-1013,106,2026-04-19,3
SKU-1014,47,2026-04-19,191
SKU-1014,101,2026-04-19,4
SKU-1014,102,2026-04-19,7
SKU-1014,103,2026-04-19,5
SKU-1014,104,2026-04-19,0
SKU-1014,105,2026-04-19,1
SKU-1014,106,2026-04-19,8
SKU-1015,47,2026-04-19,117
SKU-1015,101,2026-04-19,10
SKU-1015,102,2026-04-19,4
SKU-1015,103,2026-04-19,14
SKU-1015,104,2026-04-19,0
SKU-1015,105,2026-04-19,9
SKU-1015,106,2026-04-19,11
SKU-1016,47,2026-04-19,153
SKU-1016,101,2026-04-19,8
SKU-1016,102,2026-04-19,16
SKU-1016,103,2026-04-19,6
SKU-1016,104,2026-04-19,0
SKU-1016,105,2026-04-19,4
SKU-1016,106,2026-04-19,0
SKU-1017,47,2026-04-19,73
SKU-1017,101,2026-04-19,12
SKU-1017,102,2026-04-19,7
SKU-1017,103,2026-04-19,15
SKU-1017,104,2026-04-19,17
SKU-1017,105,2026-04-19,8
SKU-1017,106,2026-04-19,10
